symbol,order_type,lots,status,open_price,close_price,stop_loss,take_profit,magic_number,order_number,open_time,close_time,profit
USDJPY60,2,5,2,90.314,90.1,0,0,1235,17920,2010-05-26 15:19:00 +0900,2010-05-26 16:07:00 +0900,1.07
USDJPY60,1,10,2,90.1,90.256,0,0,1234,17921,2010-05-26 16:07:00 +0900,2010-05-26 17:05:00 +0900,1.56
USDJPY60,2,5,2,90.256,90.22,0,0,1235,17922,2010-05-26 17:05:00 +0900,2010-05-26 18:45:00 +0900,0.18
USDJPY60,1,10,2,90.22,90.246,0,0,1234,17923,2010-05-26 18:45:00 +0900,2010-05-26 19:42:00 +0900,0.26
USDJPY60,2,5,2,90.246,90.323,0,0,1235,17924,2010-05-26 19:42:00 +0900,2010-05-26 21:44:00 +0900,-0.385
USDJPY60,1,10,2,90.323,90.374,0,0,1234,17925,2010-05-26 21:44:00 +0900,2010-05-26 22:55:00 +0900,0.51
USDJPY60,2,5,2,90.374,90.409,0,0,1235,17926,2010-05-26 22:55:00 +0900,2010-05-27 00:06:00 +0900,-0.175
USDJPY60,1,10,2,90.409,90.312,0,0,1234,17927,2010-05-27 00:06:00 +0900,2010-05-27 02:11:00 +0900,-0.97
USDJPY60,2,5,2,90.312,90.27,0,0,1235,17928,2010-05-27 02:11:00 +0900,2010-05-27 03:27:00 +0900,0.21
USDJPY60,1,10,2,90.27,89.983,0,0,1234,17929,2010-05-27 03:27:00 +0900,2010-05-27 07:05:00 +0900,-2.87
USDJPY60,2,5,2,89.983,90.003,0,0,1235,17930,2010-05-27 07:05:00 +0900,2010-05-27 10:43:00 +0900,-0.1
USDJPY60,1,10,2,90.003,90.01,0,0,1234,17931,2010-05-27 10:43:00 +0900,2010-05-27 12:03:00 +0900,0.07
USDJPY60,2,5,2,90.01,90.002,0,0,1235,17932,2010-05-27 12:03:00 +0900,2010-05-27 12:06:00 +0900,0.04
USDJPY60,1,10,2,90.002,90.008,0,0,1234,17933,2010-05-27 12:06:00 +0900,2010-05-27 12:08:00 +0900,0.06
USDJPY60,2,5,2,90.008,90.014,0,0,1235,17934,2010-05-27 12:08:00 +0900,2010-05-27 13:03:00 +0900,-0.03
USDJPY60,1,10,2,90.014,90.047,0,0,1234,17935,2010-05-27 13:03:00 +0900,2010-05-27 13:22:00 +0900,0.33
USDJPY60,2,5,2,90.047,90.327,0,0,1235,17936,2010-05-27 13:22:00 +0900,2010-05-27 16:32:00 +0900,-1.4
USDJPY60,1,10,2,90.327,90.34,0,0,1234,17937,2010-05-27 16:32:00 +0900,2010-05-27 17:12:00 +0900,0.13
USDJPY60,2,5,2,90.34,90.359,0,0,1235,17938,2010-05-27 17:12:00 +0900,2010-05-27 17:36:00 +0900,-0.095
USDJPY60,1,10,2,90.359,90.309,0,0,1234,17939,2010-05-27 17:36:00 +0900,2010-05-27 17:48:00 +0900,-0.5
USDJPY60,2,5,2,90.309,90.324,0,0,1235,17940,2010-05-27 17:48:00 +0900,2010-05-27 17:53:00 +0900,-0.075
USDJPY60,1,10,2,90.324,90.359,0,0,1234,17941,2010-05-27 17:53:00 +0900,2010-05-27 18:19:00 +0900,0.35
USDJPY60,2,5,2,90.359,90.459,0,0,1235,17942,2010-05-27 18:19:00 +0900,2010-05-27 19:54:00 +0900,-0.5
USDJPY60,1,10,2,90.459,90.533,0,0,1234,17943,2010-05-27 19:54:00 +0900,2010-05-27 20:02:00 +0900,0.74
USDJPY60,2,5,2,90.533,90.465,0,0,1235,17944,2010-05-27 20:02:00 +0900,2010-05-27 20:43:00 +0900,0.34
USDJPY60,1,10,2,90.465,90.461,0,0,1234,17945,2010-05-27 20:43:00 +0900,2010-05-27 22:18:00 +0900,-0.04
USDJPY60,2,5,2,90.461,90.766,0,0,1235,17946,2010-05-27 22:18:00 +0900,2010-05-28 00:20:00 +0900,-1.525
USDJPY60,1,10,2,90.766,90.776,0,0,1234,17947,2010-05-28 00:20:00 +0900,2010-05-28 02:05:00 +0900,0.1
USDJPY60,2,5,2,90.776,90.844,0,0,1235,17948,2010-05-28 02:05:00 +0900,2010-05-28 04:00:00 +0900,-0.34
USDJPY60,1,10,2,90.844,90.932,0,0,1234,17949,2010-05-28 04:00:00 +0900,2010-05-28 05:01:00 +0900,0.88
USDJPY60,2,5,2,90.932,90.993,0,0,1235,17950,2010-05-28 05:01:00 +0900,2010-05-28 06:49:00 +0900,-0.305
USDJPY60,1,10,2,90.993,90.968,0,0,1234,17951,2010-05-28 06:49:00 +0900,2010-05-28 08:21:00 +0900,-0.25
USDJPY60,2,5,2,90.968,90.941,0,0,1235,17952,2010-05-28 08:21:00 +0900,2010-05-28 09:17:00 +0900,0.135
USDJPY60,1,10,2,90.941,91.035,0,0,1234,17953,2010-05-28 09:17:00 +0900,2010-05-28 09:40:00 +0900,0.94
USDJPY60,2,5,2,91.035,91.22,0,0,1235,17954,2010-05-28 09:40:00 +0900,2010-05-28 11:14:00 +0900,-0.925
USDJPY60,1,10,2,91.22,91.111,0,0,1234,17955,2010-05-28 11:14:00 +0900,2010-05-28 13:15:00 +0900,-1.09
USDJPY60,2,5,2,91.111,91.072,0,0,1235,17956,2010-05-28 13:15:00 +0900,2010-05-28 14:03:00 +0900,0.195
USDJPY60,1,10,2,91.072,91.151,0,0,1234,17957,2010-05-28 14:03:00 +0900,2010-05-28 14:30:00 +0900,0.79
USDJPY60,2,5,2,91.151,91.318,0,0,1235,17958,2010-05-28 14:30:00 +0900,2010-05-28 16:59:00 +0900,-0.835
USDJPY60,1,10,2,91.318,91.337,0,0,1234,17959,2010-05-28 16:59:00 +0900,2010-05-28 17:07:00 +0900,0.19
USDJPY60,2,5,2,91.337,91.267,0,0,1235,17960,2010-05-28 17:07:00 +0900,2010-05-28 17:34:00 +0900,0.35
USDJPY60,1,10,2,91.267,91.217,0,0,1234,17961,2010-05-28 17:34:00 +0900,2010-05-28 20:05:00 +0900,-0.5
USDJPY60,2,5,2,91.217,91.191,0,0,1235,17962,2010-05-28 20:05:00 +0900,2010-05-28 21:35:00 +0900,0.13
USDJPY60,1,10,2,91.191,91.042,0,0,1234,17963,2010-05-28 21:35:00 +0900,2010-05-28 23:45:00 +0900,-1.49
USDJPY60,2,5,2,91.042,90.98,0,0,1235,17964,2010-05-28 23:45:00 +0900,2010-05-28 23:57:00 +0900,0.31
USDJPY60,1,10,2,90.98,90.843,0,0,1234,17965,2010-05-28 23:57:00 +0900,2010-05-29 01:29:00 +0900,-1.37
USDJPY60,2,5,2,90.843,90.737,0,0,1235,17966,2010-05-29 01:29:00 +0900,2010-05-29 01:47:00 +0900,0.53
USDJPY60,1,10,2,90.737,90.845,0,0,1234,17967,2010-05-29 01:47:00 +0900,2010-05-29 02:12:00 +0900,1.08
USDJPY60,2,5,2,90.845,90.81400000000001,0,0,1235,17968,2010-05-29 02:12:00 +0900,2010-05-29 02:56:00 +0900,0.155
USDJPY60,1,10,2,90.81400000000001,90.919,0,0,1234,17969,2010-05-29 02:56:00 +0900,2010-05-29 03:48:00 +0900,1.05
USDJPY60,2,5,2,90.919,90.961,0,0,1235,17970,2010-05-29 03:48:00 +0900,2010-05-31 07:26:00 +0900,-0.21
USDJPY60,1,10,2,90.961,90.994,0,0,1234,17971,2010-05-31 07:26:00 +0900,2010-05-31 08:07:00 +0900,0.33
USDJPY60,2,5,2,90.994,91.383,0,0,1235,17972,2010-05-31 08:07:00 +0900,2010-05-31 11:14:00 +0900,-1.945
USDJPY60,1,10,2,91.383,91.387,0,0,1234,17973,2010-05-31 11:14:00 +0900,2010-05-31 11:17:00 +0900,0.04
USDJPY60,2,5,2,91.387,91.364,0,0,1235,17974,2010-05-31 11:17:00 +0900,2010-05-31 12:21:00 +0900,0.115
USDJPY60,1,10,2,91.364,91.431,0,0,1234,17975,2010-05-31 12:21:00 +0900,2010-05-31 13:47:00 +0900,0.67
USDJPY60,2,5,2,91.431,91.49,0,0,1235,17976,2010-05-31 13:47:00 +0900,2010-05-31 15:33:00 +0900,-0.295
USDJPY60,1,10,2,91.49,91.47,0,0,1234,17977,2010-05-31 15:33:00 +0900,2010-05-31 16:57:00 +0900,-0.2
USDJPY60,2,5,2,91.47,91.456,0,0,1235,17978,2010-05-31 16:57:00 +0900,2010-05-31 18:23:00 +0900,0.07
USDJPY60,1,10,2,91.456,91.525,0,0,1234,17979,2010-05-31 18:23:00 +0900,2010-05-31 18:44:00 +0900,0.69
USDJPY60,2,5,2,91.525,91.522,0,0,1235,17980,2010-05-31 18:44:00 +0900,2010-05-31 20:00:00 +0900,0.015
USDJPY60,1,10,2,91.522,91.515,0,0,1234,17981,2010-05-31 20:00:00 +0900,2010-05-31 20:23:00 +0900,-0.07
USDJPY60,2,5,2,91.515,91.538,0,0,1235,17982,2010-05-31 20:23:00 +0900,2010-05-31 20:28:00 +0900,-0.115
USDJPY60,1,10,2,91.538,91.456,0,0,1234,17983,2010-05-31 20:28:00 +0900,2010-05-31 23:04:00 +0900,-0.82
USDJPY60,2,5,2,91.456,91.177,0,0,1235,17984,2010-05-31 23:04:00 +0900,2010-05-31 23:59:00 +0900,1.395
USDJPY60,1,10,2,91.177,91.264,0,0,1234,17985,2010-05-31 23:59:00 +0900,2010-06-01 01:14:00 +0900,0.87
USDJPY60,2,5,2,91.264,91.182,0,0,1235,17986,2010-06-01 01:14:00 +0900,2010-06-01 02:03:00 +0900,0.41
USDJPY60,1,10,2,91.182,91.091,0,0,1234,17987,2010-06-01 02:03:00 +0900,2010-06-01 04:35:00 +0900,-0.91
USDJPY60,2,5,2,91.091,91.054,0,0,1235,17988,2010-06-01 04:35:00 +0900,2010-06-01 04:37:00 +0900,0.185
USDJPY60,1,10,2,91.054,91.077,0,0,1234,17989,2010-06-01 04:37:00 +0900,2010-06-01 04:38:00 +0900,0.23
USDJPY60,2,5,2,91.077,91.216,0,0,1235,17990,2010-06-01 04:38:00 +0900,2010-06-01 06:31:00 +0900,-0.695
USDJPY60,1,10,2,91.216,91.258,0,0,1234,17991,2010-06-01 06:31:00 +0900,2010-06-01 07:24:00 +0900,0.42
USDJPY60,2,5,2,91.258,91.167,0,0,1235,17992,2010-06-01 07:24:00 +0900,2010-06-01 07:37:00 +0900,0.455
USDJPY60,1,10,2,91.167,91.162,0,0,1234,17993,2010-06-01 07:37:00 +0900,2010-06-01 09:00:00 +0900,-0.05
USDJPY60,2,5,2,91.162,91.134,0,0,1235,17994,2010-06-01 09:00:00 +0900,2010-06-01 09:01:00 +0900,0.14
USDJPY60,1,10,2,91.134,91.119,0,0,1234,17995,2010-06-01 09:01:00 +0900,2010-06-01 10:32:00 +0900,-0.15
USDJPY60,2,5,2,91.119,91.026,0,0,1235,17996,2010-06-01 10:32:00 +0900,2010-06-01 10:56:00 +0900,0.465
USDJPY60,1,10,2,91.026,91.062,0,0,1234,17997,2010-06-01 10:56:00 +0900,2010-06-01 11:08:00 +0900,0.36
USDJPY60,2,5,2,91.062,91.077,0,0,1235,17998,2010-06-01 11:08:00 +0900,2010-06-01 12:41:00 +0900,-0.075
USDJPY60,1,10,2,91.077,91.107,0,0,1234,17999,2010-06-01 12:41:00 +0900,2010-06-01 13:45:00 +0900,0.3
USDJPY60,2,5,2,91.107,91.209,0,0,1235,18000,2010-06-01 13:45:00 +0900,2010-06-01 15:33:00 +0900,-0.51
USDJPY60,1,10,2,91.209,90.737,0,0,1234,18001,2010-06-01 15:33:00 +0900,2010-06-01 18:20:00 +0900,-4.72
USDJPY60,2,5,2,90.737,90.925,0,0,1235,18002,2010-06-01 18:20:00 +0900,2010-06-01 21:23:00 +0900,-0.94
USDJPY60,1,10,2,90.925,91.111,0,0,1234,18003,2010-06-01 21:23:00 +0900,2010-06-01 22:22:00 +0900,1.86
USDJPY60,2,5,2,91.111,91.27,0,0,1235,18004,2010-06-01 22:22:00 +0900,2010-06-01 23:58:00 +0900,-0.795
USDJPY60,1,10,2,91.27,91.217,0,0,1234,18005,2010-06-01 23:58:00 +0900,2010-06-02 01:38:00 +0900,-0.53
USDJPY60,2,5,2,91.217,91.152,0,0,1235,18006,2010-06-02 01:38:00 +0900,2010-06-02 02:00:00 +0900,0.325
USDJPY60,1,10,2,91.152,91.232,0,0,1234,18007,2010-06-02 02:00:00 +0900,2010-06-02 02:19:00 +0900,0.8
USDJPY60,2,5,2,91.232,91.216,0,0,1235,18008,2010-06-02 02:19:00 +0900,2010-06-02 03:16:00 +0900,0.08
USDJPY60,1,10,2,91.216,91.277,0,0,1234,18009,2010-06-02 03:16:00 +0900,2010-06-02 03:36:00 +0900,0.61
USDJPY60,2,5,2,91.277,91.227,0,0,1235,18010,2010-06-02 03:36:00 +0900,2010-06-02 03:55:00 +0900,0.25
USDJPY60,1,10,2,91.227,91.042,0,0,1234,18011,2010-06-02 03:55:00 +0900,2010-06-02 07:03:00 +0900,-1.85
USDJPY60,2,5,2,91.042,91.054,0,0,1235,18012,2010-06-02 07:03:00 +0900,2010-06-02 09:29:00 +0900,-0.06
USDJPY60,1,10,2,91.054,91.175,0,0,1234,18013,2010-06-02 09:29:00 +0900,2010-06-02 09:46:00 +0900,1.21
USDJPY60,2,5,2,91.175,91.615,0,0,1235,18014,2010-06-02 09:46:00 +0900,2010-06-02 11:55:00 +0900,-2.2
USDJPY60,1,10,2,91.615,91.451,0,0,1234,18015,2010-06-02 11:55:00 +0900,2010-06-02 14:31:00 +0900,-1.64
USDJPY60,2,5,2,91.451,91.549,0,0,1235,18016,2010-06-02 14:31:00 +0900,2010-06-02 17:48:00 +0900,-0.49
USDJPY60,1,10,2,91.549,91.669,0,0,1234,18017,2010-06-02 17:48:00 +0900,2010-06-02 18:20:00 +0900,1.2
USDJPY60,2,5,2,91.669,91.828,0,0,1235,18018,2010-06-02 18:20:00 +0900,2010-06-02 20:24:00 +0900,-0.795
USDJPY60,1,10,2,91.828,92.024,0,0,1234,18019,2010-06-02 20:24:00 +0900,2010-06-02 20:43:00 +0900,1.96
USDJPY60,2,5,2,92.024,91.898,0,0,1235,18020,2010-06-02 20:43:00 +0900,2010-06-02 21:27:00 +0900,0.63
USDJPY60,1,10,2,91.898,92.135,0,0,1234,18021,2010-06-02 21:27:00 +0900,2010-06-02 22:10:00 +0900,2.37
USDJPY60,2,5,2,92.135,92.211,0,0,1235,18022,2010-06-02 22:10:00 +0900,2010-06-03 00:58:00 +0900,-0.38
USDJPY60,1,10,2,92.211,92.162,0,0,1234,18023,2010-06-03 00:58:00 +0900,2010-06-03 02:20:00 +0900,-0.49
USDJPY60,2,5,2,92.162,92.156,0,0,1235,18024,2010-06-03 02:20:00 +0900,2010-06-03 03:10:00 +0900,0.03
USDJPY60,1,10,2,92.156,92.217,0,0,1234,18025,2010-06-03 03:10:00 +0900,2010-06-03 03:30:00 +0900,0.61
USDJPY60,2,5,2,92.217,92.158,0,0,1235,18026,2010-06-03 03:30:00 +0900,2010-06-03 04:11:00 +0900,0.295
USDJPY60,1,10,2,92.158,92.139,0,0,1234,18027,2010-06-03 04:11:00 +0900,2010-06-03 05:41:00 +0900,-0.19
USDJPY60,2,5,2,92.139,92.136,0,0,1235,18028,2010-06-03 05:41:00 +0900,2010-06-03 05:44:00 +0900,0.015
USDJPY60,1,10,2,92.136,92.171,0,0,1234,18029,2010-06-03 05:44:00 +0900,2010-06-03 06:07:00 +0900,0.35
USDJPY60,2,5,2,92.171,92.177,0,0,1235,18030,2010-06-03 06:07:00 +0900,2010-06-03 07:35:00 +0900,-0.03
USDJPY60,1,10,2,92.177,92.276,0,0,1234,18031,2010-06-03 07:35:00 +0900,2010-06-03 10:02:00 +0900,0.99
USDJPY60,2,5,2,92.276,92.194,0,0,1235,18032,2010-06-03 10:02:00 +0900,2010-06-03 11:09:00 +0900,0.41
USDJPY60,1,10,2,92.194,92.241,0,0,1234,18033,2010-06-03 11:09:00 +0900,2010-06-03 12:22:00 +0900,0.47
USDJPY60,2,5,2,92.241,92.179,0,0,1235,18034,2010-06-03 12:22:00 +0900,2010-06-03 13:01:00 +0900,0.31
USDJPY60,1,10,2,92.179,92.221,0,0,1234,18035,2010-06-03 13:01:00 +0900,2010-06-03 13:40:00 +0900,0.42
USDJPY60,2,5,2,92.221,92.659,0,0,1235,18036,2010-06-03 13:40:00 +0900,2010-06-03 18:51:00 +0900,-2.19
USDJPY60,1,10,2,92.659,92.673,0,0,1234,18037,2010-06-03 18:51:00 +0900,2010-06-03 19:40:00 +0900,0.14
USDJPY60,2,5,2,92.673,92.706,0,0,1235,18038,2010-06-03 19:40:00 +0900,2010-06-03 21:17:00 +0900,-0.165
USDJPY60,1,10,2,92.706,92.732,0,0,1234,18039,2010-06-03 21:17:00 +0900,2010-06-03 21:26:00 +0900,0.26
USDJPY60,2,5,2,92.732,92.624,0,0,1235,18040,2010-06-03 21:26:00 +0900,2010-06-03 21:33:00 +0900,0.54
USDJPY60,1,10,2,92.624,92.524,0,0,1234,18041,2010-06-03 21:33:00 +0900,2010-06-03 23:05:00 +0900,-1.0
USDJPY60,2,5,2,92.524,92.5,0,0,1235,18042,2010-06-03 23:05:00 +0900,2010-06-03 23:09:00 +0900,0.12
USDJPY60,1,10,2,92.5,92.37,0,0,1234,18043,2010-06-03 23:09:00 +0900,2010-06-04 01:51:00 +0900,-1.3
USDJPY60,2,5,2,92.37,92.608,0,0,1235,18044,2010-06-04 01:51:00 +0900,2010-06-04 04:45:00 +0900,-1.19
USDJPY60,1,10,2,92.608,92.716,0,0,1234,18045,2010-06-04 04:45:00 +0900,2010-06-04 05:14:00 +0900,1.08
USDJPY60,2,5,2,92.716,92.657,0,0,1235,18046,2010-06-04 05:14:00 +0900,2010-06-04 06:18:00 +0900,0.295
USDJPY60,1,10,2,92.657,92.638,0,0,1234,18047,2010-06-04 06:18:00 +0900,2010-06-04 07:38:00 +0900,-0.19
USDJPY60,2,5,2,92.638,92.589,0,0,1235,18048,2010-06-04 07:38:00 +0900,2010-06-04 08:17:00 +0900,0.245
USDJPY60,1,10,2,92.589,92.662,0,0,1234,18049,2010-06-04 08:17:00 +0900,2010-06-04 09:10:00 +0900,0.73
USDJPY60,2,5,2,92.662,92.733,0,0,1235,18050,2010-06-04 09:10:00 +0900,2010-06-04 11:08:00 +0900,-0.355
USDJPY60,1,10,2,92.733,92.742,0,0,1234,18051,2010-06-04 11:08:00 +0900,2010-06-04 12:16:00 +0900,0.09
USDJPY60,2,5,2,92.742,92.699,0,0,1235,18052,2010-06-04 12:16:00 +0900,2010-06-04 13:05:00 +0900,0.215
USDJPY60,1,10,2,92.699,92.731,0,0,1234,18053,2010-06-04 13:05:00 +0900,2010-06-04 14:01:00 +0900,0.32
USDJPY60,2,5,2,92.731,92.654,0,0,1235,18054,2010-06-04 14:01:00 +0900,2010-06-04 14:35:00 +0900,0.385
USDJPY60,1,10,2,92.654,92.711,0,0,1234,18055,2010-06-04 14:35:00 +0900,2010-06-04 15:14:00 +0900,0.57
USDJPY60,2,5,2,92.711,92.675,0,0,1235,18056,2010-06-04 15:14:00 +0900,2010-06-04 15:40:00 +0900,0.18
USDJPY60,1,10,2,92.675,92.69,0,0,1234,18057,2010-06-04 15:40:00 +0900,2010-06-04 15:57:00 +0900,0.15
USDJPY60,2,5,2,92.69,92.71,0,0,1235,18058,2010-06-04 15:57:00 +0900,2010-06-04 17:11:00 +0900,-0.1
USDJPY60,1,10,2,92.71,92.812,0,0,1234,18059,2010-06-04 17:11:00 +0900,2010-06-04 17:28:00 +0900,1.02
USDJPY60,2,5,2,92.812,92.759,0,0,1235,18060,2010-06-04 17:28:00 +0900,2010-06-04 19:04:00 +0900,0.265
USDJPY60,1,10,2,92.759,92.67,0,0,1234,18061,2010-06-04 19:04:00 +0900,2010-06-04 21:16:00 +0900,-0.89
USDJPY60,2,5,2,92.67,91.963,0,0,1235,18062,2010-06-04 21:16:00 +0900,2010-06-04 21:35:00 +0900,3.535
USDJPY60,1,10,2,91.963,92.073,0,0,1234,18063,2010-06-04 21:35:00 +0900,2010-06-04 23:05:00 +0900,1.1
USDJPY60,2,5,2,92.073,92.054,0,0,1235,18064,2010-06-04 23:05:00 +0900,2010-06-04 23:16:00 +0900,0.095
USDJPY60,1,10,2,92.054,91.646,0,0,1234,18065,2010-06-04 23:16:00 +0900,2010-06-05 04:21:00 +0900,-4.08
USDJPY60,2,5,2,91.646,91.761,0,0,1235,18066,2010-06-05 04:21:00 +0900,2010-06-07 07:27:00 +0900,-0.575
USDJPY60,1,10,2,91.761,91.714,0,0,1234,18067,2010-06-07 07:27:00 +0900,2010-06-07 08:45:00 +0900,-0.47
USDJPY60,2,5,2,91.714,91.576,0,0,1235,18068,2010-06-07 08:45:00 +0900,2010-06-07 09:10:00 +0900,0.69
USDJPY60,1,10,2,91.576,91.15,0,0,1234,18069,2010-06-07 09:10:00 +0900,2010-06-07 11:34:00 +0900,-4.26
USDJPY60,2,5,2,91.15,91.26,0,0,1235,18070,2010-06-07 11:34:00 +0900,2010-06-07 14:37:00 +0900,-0.55
USDJPY60,1,10,2,91.26,91.368,0,0,1234,18071,2010-06-07 14:37:00 +0900,2010-06-07 15:52:00 +0900,1.08
USDJPY60,2,5,2,91.368,91.495,0,0,1235,18072,2010-06-07 15:52:00 +0900,2010-06-07 17:19:00 +0900,-0.635
USDJPY60,1,10,2,91.495,91.53,0,0,1234,18073,2010-06-07 17:19:00 +0900,2010-06-07 17:22:00 +0900,0.35
USDJPY60,2,5,2,91.53,91.845,0,0,1235,18074,2010-06-07 17:22:00 +0900,2010-06-07 20:58:00 +0900,-1.575
USDJPY60,1,10,2,91.845,91.941,0,0,1234,18075,2010-06-07 20:58:00 +0900,2010-06-07 21:16:00 +0900,0.96
USDJPY60,2,5,2,91.941,91.804,0,0,1235,18076,2010-06-07 21:16:00 +0900,2010-06-07 22:18:00 +0900,0.685
USDJPY60,1,10,2,91.804,91.9,0,0,1234,18077,2010-06-07 22:18:00 +0900,2010-06-07 23:24:00 +0900,0.96
USDJPY60,2,5,2,91.9,91.81,0,0,1235,18078,2010-06-07 23:24:00 +0900,2010-06-07 23:50:00 +0900,0.45
USDJPY60,1,10,2,91.81,91.906,0,0,1234,18079,2010-06-07 23:50:00 +0900,2010-06-08 00:33:00 +0900,0.96
USDJPY60,2,5,2,91.906,91.875,0,0,1235,18080,2010-06-08 00:33:00 +0900,2010-06-08 01:37:00 +0900,0.155
USDJPY60,1,10,2,91.875,91.971,0,0,1234,18081,2010-06-08 01:37:00 +0900,2010-06-08 01:56:00 +0900,0.96
USDJPY60,2,5,2,91.971,91.955,0,0,1235,18082,2010-06-08 01:56:00 +0900,2010-06-08 02:09:00 +0900,0.08
USDJPY60,1,10,2,91.955,92.014,0,0,1234,18083,2010-06-08 02:09:00 +0900,2010-06-08 02:26:00 +0900,0.59
USDJPY60,2,5,2,92.014,91.894,0,0,1235,18084,2010-06-08 02:26:00 +0900,2010-06-08 02:55:00 +0900,0.6
USDJPY60,1,10,2,91.894,91.425,0,0,1234,18085,2010-06-08 02:55:00 +0900,2010-06-08 06:50:00 +0900,-4.69
USDJPY60,2,5,2,91.425,91.548,0,0,1235,18086,2010-06-08 06:50:00 +0900,2010-06-08 09:11:00 +0900,-0.615
USDJPY60,1,10,2,91.548,91.604,0,0,1234,18087,2010-06-08 09:11:00 +0900,2010-06-08 09:21:00 +0900,0.56
USDJPY60,2,5,2,91.604,91.739,0,0,1235,18088,2010-06-08 09:21:00 +0900,2010-06-08 11:48:00 +0900,-0.675
USDJPY60,1,10,2,91.739,91.661,0,0,1234,18089,2010-06-08 11:48:00 +0900,2010-06-08 14:12:00 +0900,-0.78
USDJPY60,2,5,2,91.661,91.599,0,0,1235,18090,2010-06-08 14:12:00 +0900,2010-06-08 14:23:00 +0900,0.31
USDJPY60,1,10,2,91.599,91.725,0,0,1234,18091,2010-06-08 14:23:00 +0900,2010-06-08 14:38:00 +0900,1.26
USDJPY60,2,5,2,91.725,91.764,0,0,1235,18092,2010-06-08 14:38:00 +0900,2010-06-08 16:14:00 +0900,-0.195
USDJPY60,1,10,2,91.764,91.51,0,0,1234,18093,2010-06-08 16:14:00 +0900,2010-06-08 19:14:00 +0900,-2.54
USDJPY60,2,5,2,91.51,91.545,0,0,1235,18094,2010-06-08 19:14:00 +0900,2010-06-08 21:47:00 +0900,-0.175
USDJPY60,1,10,2,91.545,91.197,0,0,1234,18095,2010-06-08 21:47:00 +0900,2010-06-09 00:34:00 +0900,-3.48
USDJPY60,2,5,2,91.197,91.209,0,0,1235,18096,2010-06-09 00:34:00 +0900,2010-06-09 02:24:00 +0900,-0.06
USDJPY60,1,10,2,91.209,91.317,0,0,1234,18097,2010-06-09 02:24:00 +0900,2010-06-09 03:28:00 +0900,1.08
USDJPY60,2,5,2,91.317,91.424,0,0,1235,18098,2010-06-09 03:28:00 +0900,2010-06-09 07:08:00 +0900,-0.535
USDJPY60,1,10,2,91.424,91.466,0,0,1234,18099,2010-06-09 07:08:00 +0900,2010-06-09 08:23:00 +0900,0.42
USDJPY60,2,5,2,91.466,91.429,0,0,1235,18100,2010-06-09 08:23:00 +0900,2010-06-09 08:39:00 +0900,0.185
USDJPY60,1,10,2,91.429,91.409,0,0,1234,18101,2010-06-09 08:39:00 +0900,2010-06-09 10:07:00 +0900,-0.2
USDJPY60,2,5,2,91.409,91.381,0,0,1235,18102,2010-06-09 10:07:00 +0900,2010-06-09 11:17:00 +0900,0.14
USDJPY60,1,10,2,91.381,91.533,0,0,1234,18103,2010-06-09 11:17:00 +0900,2010-06-09 12:22:00 +0900,1.52
USDJPY60,2,5,2,91.533,91.436,0,0,1235,18104,2010-06-09 12:22:00 +0900,2010-06-09 13:43:00 +0900,0.485
USDJPY60,1,10,2,91.436,91.493,0,0,1234,18105,2010-06-09 13:43:00 +0900,2010-06-09 15:36:00 +0900,0.57
USDJPY60,2,5,2,91.493,91.454,0,0,1235,18106,2010-06-09 15:36:00 +0900,2010-06-09 16:53:00 +0900,0.195
USDJPY60,1,10,2,91.454,91.409,0,0,1234,18107,2010-06-09 16:53:00 +0900,2010-06-09 18:26:00 +0900,-0.45
USDJPY60,2,5,2,91.409,91.333,0,0,1235,18108,2010-06-09 18:26:00 +0900,2010-06-09 18:36:00 +0900,0.38
USDJPY60,1,10,2,91.333,91.381,0,0,1234,18109,2010-06-09 18:36:00 +0900,2010-06-09 18:59:00 +0900,0.48
USDJPY60,2,5,2,91.381,91.433,0,0,1235,18110,2010-06-09 18:59:00 +0900,2010-06-09 22:47:00 +0900,-0.26
USDJPY60,1,10,2,91.433,91.545,0,0,1234,18111,2010-06-09 22:47:00 +0900,2010-06-10 00:07:00 +0900,1.12
USDJPY60,2,5,2,91.545,91.493,0,0,1235,18112,2010-06-10 00:07:00 +0900,2010-06-10 01:39:00 +0900,0.26
USDJPY60,1,10,2,91.493,91.211,0,0,1234,18113,2010-06-10 01:39:00 +0900,2010-06-10 05:13:00 +0900,-2.82
USDJPY60,2,5,2,91.211,91.334,0,0,1235,18114,2010-06-10 05:13:00 +0900,2010-06-10 08:16:00 +0900,-0.615
USDJPY60,1,10,2,91.334,91.261,0,0,1234,18115,2010-06-10 08:16:00 +0900,2010-06-10 09:12:00 +0900,-0.73
USDJPY60,2,5,2,91.261,91.266,0,0,1235,18116,2010-06-10 09:12:00 +0900,2010-06-10 09:18:00 +0900,-0.025
USDJPY60,1,10,2,91.266,91.25,0,0,1234,18117,2010-06-10 09:18:00 +0900,2010-06-10 11:04:00 +0900,-0.16
USDJPY60,2,5,2,91.25,91.204,0,0,1235,18118,2010-06-10 11:04:00 +0900,2010-06-10 11:40:00 +0900,0.23
USDJPY60,1,10,2,91.204,91.24,0,0,1234,18119,2010-06-10 11:40:00 +0900,2010-06-10 12:40:00 +0900,0.36
